1 1.0 1.0 1.0
2 0.973444538184 0.747741487144 0.728891401554
3 1.39077522768 1.17047321574 0.932490540368
4 0.786358935322 1.2677575325 0.956172695503
5 1.23085776669 1.21272038535 1.22408841224
6 1.59644069374 1.21913448203 1.30030051359
7 2.10419978255 1.1552522197 1.32488135768
8 2.43553993635 1.15703054586 1.36246247984
9 2.65564915898 1.11353203623 1.37910502228
10 2.87196383162 1.10970558028 1.4080303398
11 3.06895033846 1.04851668102 1.39709912428
12 3.21571033809 1.01247061947 1.38994531979
