1 19730.65 1296.58 4119.235
2 20268.9 1733.995 5651.37
3 14186.8 1107.74 4417.455
4 25091.15 1022.735 4308.045
5 16030.0 1069.15 3365.145
6 12359.15 1063.525 3167.91
7 9376.795 1122.335 3109.135
8 8101.14 1120.61 3023.375
9 7429.69 1164.385 2986.89
10 6870.09 1168.4 2925.53
11 6429.12 1236.585 2948.42
12 6135.705 1280.61 2963.595
