1 22918.15 1142.15 3189.345
4 30852.45 2236.6 5079.605
8 12020.15 4862.625 8373.86
12 9554.585 5496.785 7505.82
16 8269.6 5752.145 7590.985
20 7597.455 5876.31 6815.175
24 7005.66 6012.64 6720.375
28 6545.75 6076.8 6592.505
32 6084.515 6198.515 6459.46
36 6065.41 10918.0 6362.76
40 5910.105 13271.85 6285.45
44 5569.28 15385.65 6208.6
48 5843.39 16864.55 6103.59
52 5487.385 17232.5 6155.41
56 5401.79 18681.8 6128.19
60 5888.365 19135.75 6148.7
64 5464.94 19893.9 5844.965
